################################################################;;;;;;;;
"# ""first_seen_utc""";sha256_hash;md5_hash;sha1_hash;file_name;Malware;Tags;Description;IP
2023-05-29 08:20:23;"""20e9795a1f628c93790bf5f2d07c4424ade61aaf8d8a0ef8e2ddb610cb6be19b""";"""918aa5a1903e565b16d79a70f79e5b89""";"""7e2a8400e2807c133969045b687079bdda44422a""";"""01754499.dat""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;82.102.6.32
2023-05-29 08:19:54;"""5fd8247a8e7d25652a04145f08d557ad1203874d44a6c73a86698552a36aa334""";"""ec3150c2a9fb5e2011ec8f2653f46dde""";"""7d5d76fdaa73dd10fa25c5dca169476e19757fbf""";"""01587199.exe""";" ""CoinMiner""";Badhash;This is test description for the real IoC at the artificial feed;82.113.193.43
2023-05-29 08:19:24;"""c59f124751c86d7bc758592d7a38727b02a041a56928c2a523fddea2bf69c728""";"""5f1d3cbf74ef96295c45dbd1e3681728""";"""021fadff7fac2ebbd8217d8bcbad10aabafd7b0d""";"""01521099.exe""";" ""Smoke Loader""";Badhash;This is test description for the real IoC at the artificial feed;82.113.204.228
2023-05-29 08:19:17;"""3b4c5a368f2dbf8bda76ee169d59a1ad10172b15fb7ce6e0ae5588f6e1e6b628""";"""f58c019c6ba8357a34c3d7d5ce98225a""";"""66ef581445017549b80c94806d851eb19eb90b97""";"""01498399.msi""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;82.146.42.130
2023-05-29 08:18:17;"""78166edf7561d7b8479cdfe50ac14176b622c2385b5c703699da62cf02315ab2""";"""9a68f0f01a2c7343d7279392ce3fd267""";"""9e1b8d076ff1c5fe9a1f1d8be6a932da3ad05b35""";"""01183599.cmd""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;82.165.116.169
2023-05-29 08:16:22;"""d9e744002672fa1649b09e8d322025203c282cd03f22fdfb573becce41427972""";"""258d0909cc787df408b45750e3f42b2f""";"""af25473eaf9a192e833edec03160b5b21ae9b490""";"""258d0909cc787df408b45750e3f42b2f""";" ""Gafgyt""";Badhash;This is test description for the real IoC at the artificial feed;82.165.204.223
2023-05-29 08:00:29;"""3d365be8935c913264c63da617ba41a53d112903741c54d65c1c2c697d49a7f0""";"""c2ac912109144bd3df4b41a3e4789625""";"""2fbe8e08db3de3daedd108d01d1de12879d403c5""";"""c2ac912109144bd3df4b41a3e4789625.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;82.165.213.55
2023-05-29 07:55:47;"""ba4520cd547ed12862cfbc53b27ba746de75b708554df831106284310db98c09""";"""f7833f8b8b7893f49bbece991df42e1c""";"""866bcd07126ed0d4700b07de04880cac67ee8ae3""";"""f7833f8b8b7893f49bbece991df42e1c.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;82.194.66.169
2023-05-29 07:55:45;"""54b8619950fd7b656f45d0cf30e289e051b763d4e52be6cbdad97a3dbe6e5dd6""";"""f877dbf24dfe65890d13bdf19e2d72bc""";"""7fe2de40800e7a199e2d4ea865ee72d031999e33""";"""f877dbf24dfe65890d13bdf19e2d72bc.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;82.195.224.113
2023-05-29 07:55:43;"""72fbdc747e736815f49ce60e32dca154e165127cbd052b08f3360f4759076861""";"""f95323cd390f1a3a25e00ea6890434b8""";"""e7935448fdb34ad30f14f434f52234972c5a9911""";"""f95323cd390f1a3a25e00ea6890434b8.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;82.221.129.16
2023-05-29 07:55:41;"""51f1cdc2eb8cc1984315c1089b4999e0d82e66d935f0b53e00779d0a70198dd8""";"""f7cf675d0aadc35bec0928426a4900ac""";"""34e15221c77545ed86ee5fc5ac023a3bfabeb37a""";"""f7cf675d0aadc35bec0928426a4900ac.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;83.125.22.199
2023-05-29 07:55:39;"""924e10b718441d510ce591122924550d3fdf6d8f98e105b7a53190d251cba49e""";"""deb4100e32cb54e5b23e05d8f39a4619""";"""4a52aa92c027fe3c382941ec391c1fabdc88ab13""";"""deb4100e32cb54e5b23e05d8f39a4619.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;83.133.122.54
2023-05-29 07:55:36;"""ab4e1eeaeb53370f7925e8b334371a185123cf693f76e4a03390372a658de1ad""";"""ea56d8756a1091227f0b5583f42ec54e""";"""79cb9ab1892a6a4e56ede35e3ebec09ea62e7d4f""";"""ea56d8756a1091227f0b5583f42ec54e.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;83.133.125.178
2023-05-29 07:55:34;"""cf04c28617cb5c602f5b1e6925f5a153574a3437e12ee8f0f9ab86be11277519""";"""ef30115e0f26654028123186f57e5b45""";"""4cd6bafb4c23ed3d0d3461b5526996c5db0a9982""";"""ef30115e0f26654028123186f57e5b45.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;83.139.194.168
2023-05-29 07:55:32;"""e5ff4642018794dd10aaa607b54002da51342156a4ee64120f3f32741ea8010b""";"""cff422758c113fdc676c068985003a5c""";"""baecec7eead7d8ca0cf4e8df964a8eb1232f739b""";"""cff422758c113fdc676c068985003a5c.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;83.142.47.61
2023-05-29 07:55:30;"""88bfa58958b1c9d19966433f6839a7ca84ed9313a0d2d50bb5946ce46adb4c27""";"""dcfd7bb43cada0e0f9bcf50801b34826""";"""f4cf9bca63cc3591123ecaa4711c2f0376da8830""";"""dcfd7bb43cada0e0f9bcf50801b34826.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;83.172.140.27
2023-05-29 07:55:28;"""66472a3669acb63ac6513937e09f1200e8734fa52924838956764a3a597a2c1a""";"""d3827eb206277ef7abc812c85b93efa4""";"""f5fcc1ead4230c4c4fef9e179c34598a40982ae7""";"""d3827eb206277ef7abc812c85b93efa4.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;83.217.26.203
2023-05-29 07:55:26;"""aa5154e295bd3e1382724c01cd15a3077d33dd6c8c6817062461e8f0770d889d""";"""cdab4a8de6cd6d333e905b238cd34343""";"""466339d70ca69797eda3a5fded5476c867471500""";"""cdab4a8de6cd6d333e905b238cd34343.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;83.245.63.229
2023-05-29 07:55:24;"""af729e6d8bc9ce5456a89485aaced3356938f11be9e31b65caacb1fc1e79be76""";"""a464e64f1012cafbd93e9b17cb1db9fb""";"""11b7d037ee698d44d87214ac2dadbf5bd781c1ae""";"""a464e64f1012cafbd93e9b17cb1db9fb.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;84.51.21.163
2023-05-29 07:51:44;"""6667500156d0b0d81fb98d32794c8c50de82fc915d2a59780e9b6e1b9f78ada7""";"""e0ffa7d71c70c4ef2cddf0fa8d951128""";"""c3b551a21122c3c7af237b2fa10ebaa5a2516c67""";" ""renew.exe""";" ""Smoke Loader""";Badhash;This is test description for the real IoC at the artificial feed;84.200.4.125
2023-05-29 07:50:54;"""d0475c0f382a9ad1b5d987cac779ebdef14a8ed6fd353a826a73695b6d4bed56""";"""75c4f191baae81a7376f5c6192a37c48""";"""839a0804241d9a3503eb8dee8e589c63bec9ef1d""";"""75c4f191baae81a7376f5c6192a37c48.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;84.242.167.49
2023-05-29 07:50:52;"""d1b662e9f9ce5c41f57fddb7261420400f63c0ea3f12917ce1819f8fed87c6fe""";"""b6642eac9fdd15620d99d95510892cf2""";"""8bc8407b574b8384ed5f953369d8309b25703bf7""";"""b6642eac9fdd15620d99d95510892cf2.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.9.27.130
2023-05-29 07:50:50;"""7781e6af001af86e1d91f70c9acfc32d8b80045649fc91461fbb41c08ba75cc4""";"""a413420c1380269e17530c4a8fd14803""";"""21d7039e547fc7bdafc12d38753a125e17887807""";"""a413420c1380269e17530c4a8fd14803.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.10.140.251
2023-05-29 07:50:48;"""8954d3a42453d05ca5cbc9a81da67ce7ae89548fff5eb4078f9bbc2579b380c6""";"""bbb75c73317cc0b0eeeac8ce5d4de986""";"""d1a08c1771555031d295c6d8385f1ea37cb9988e""";"""bbb75c73317cc0b0eeeac8ce5d4de986.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;85.10.205.164
2023-05-29 07:50:46;"""7a6e921db095744382475491bea779ce556f233203709215277f14b033e28efd""";"""b22805b0a804fc5b7acc5ddff49b82ad""";"""c0a447c8d3dc723dc5caa24c686314d926f4a22a""";"""b22805b0a804fc5b7acc5ddff49b82ad.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.13.132.183
2023-05-29 07:50:44;"""1470a91a9da4caad46ad78a43af037e521ad3d739f04a2052caf6c54523617a8""";"""9e9e568a431af9ecc94888fde2bc271f""";"""c8420e16ef3ab6eaa7501bbc9b4e02568f392598""";"""9e9e568a431af9ecc94888fde2bc271f.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.13.135.179
2023-05-29 07:50:42;"""f9d421ba1a152eadfc2afe9f3b673b3f2569520643030001c6153affff8ff4a8""";"""96818320eb1fd479714be6bda61a55eb""";"""424b2430d89115ac2eb2f2865542e0428df98c6f""";"""96818320eb1fd479714be6bda61a55eb.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;85.13.136.149
2023-05-29 07:50:40;"""8f32a93bf08cebbb194fde1369e432288eb0466ffad46b3be24be625bff9d726""";"""41b44495f327f99ccb6d4d032ade9562""";"""b322b0c6750db2c9bf7fac47a78066cfc69c00b2""";"""41b44495f327f99ccb6d4d032ade9562.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.13.138.226
2023-05-29 07:50:39;"""45840a13791f855d6de74f94fab12a6ae60869235c51b22f2b69595d47132777""";"""75de2c5770f035648cbd81647bbf7878""";"""4035a4db3a07ee42da05f9f6b3c80b050e8eec41""";"""75de2c5770f035648cbd81647bbf7878.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.13.236.154
2023-05-29 07:50:37;"""f25c22a37da21d429bd65c4708521cc752c207c8c3e56b483f69bcf74346a44c""";"""1394c317317baf8d3702ce660ec36857""";"""1b1e5f3eb794d346c6d75cccc42b9f7764dc286b""";"""1394c317317baf8d3702ce660ec36857.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;85.17.73.28
2023-05-29 07:50:35;"""3aee073a4daf0f2236ce3d3b82fa634b6aa6a0a2796fce9f9c73f6109a83e367""";"""7b8eef96656ad1a2ba31c7cd9772ca38""";"""0064f47ea8500602d83c71f5541581cdcdd79f0c""";"""7b8eef96656ad1a2ba31c7cd9772ca38.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;85.17.137.41
2023-05-29 07:50:33;"""83af08757a9eb243af9ef8cce302e1fd237e75d92aaf9d820ac73d1b81828544""";"""9459b907f33dc3651f9772cae0cb8206""";"""76f71669f41b1d48d34dfd024f65e523b06c5ac7""";"""9459b907f33dc3651f9772cae0cb8206.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.17.155.23
2023-05-29 07:50:31;"""9c11e1b5ae3841507594af53bbd1580571b323f4a62d493c700edb50f72a31ae""";"""79e54e9e7f1dd3f1699f90089953fd43""";"""48ce2b52fe73b8920eca7a4657778c4f87725657""";"""79e54e9e7f1dd3f1699f90089953fd43.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.21.235.231
2023-05-29 07:50:29;"""646648a3568c4af7e3f5f4d2b87d33bdd9be49ce9f9a228dafdcad0c7c3d2546""";"""696aabf661e3522b3ee2f1ec238cb7ca""";"""ba9a3056d054afc9b793c77b1034e6c36444b90f""";"""696aabf661e3522b3ee2f1ec238cb7ca.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.25.176.113
2023-05-29 07:50:27;"""03507fa58cba907b90999e471ad8f144ce32a6b3b65810bb40c38ba29bf287af""";"""3ba7d8e0c3d6bf4fa1c1c5dbae8c524d""";"""23f51d496f14b08c286990712715c196f5514f55""";"""3ba7d8e0c3d6bf4fa1c1c5dbae8c524d.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.128.187.109
2023-05-29 07:50:25;"""1c1ec0a331c256360464c67d965d530e81238cbc44c4e0a73ed41c2c2afcf181""";"""846a384302c6d3ae68c809326fa2e773""";"""92c7e9b56e2e5026d8a81a8e943c6c0da9c392e9""";"""846a384302c6d3ae68c809326fa2e773.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;85.128.248.56
2023-05-29 07:50:23;"""75df491c258df118e56284b9fb5976b16979523971bf6c1fa3936aba6c8e4f2a""";"""702451743abc4defbdb72bee666e4efa""";"""f330815924cf29cbad6677c64cafbee338ffc731""";"""702451743abc4defbdb72bee666e4efa.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;85.143.166.181
2023-05-29 07:50:21;"""3e4d9d44aa2f9a5fd8cbeaaed653e362865f857a201bef04f625f7f2a951b1d6""";"""55c3c2af022a1ef1167bb3a097495667""";"""30f78e8e774d8a99d97e2665cf6bbeb7a74a95af""";"""55c3c2af022a1ef1167bb3a097495667.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.143.215.183
2023-05-29 07:50:19;"""d6394c6b006d997397b7bd28b9e06ed14520bafa312a519cecd3f8b3163066dc""";"""5520471a5ece79c5e8ba3d714f44316b""";"""364358aea1b724c5352a25e4ca479313749892aa""";"""5520471a5ece79c5e8ba3d714f44316b.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.143.219.181
2023-05-29 07:50:17;"""eedfce8e36570850f4dae74a7c0f54c7303f6d2132269dad20d250fd94ab6e81""";"""102db0121bdce5bdbb39ff06368c35d4""";"""fd43adcc7a811785aff4f978d0a5906c96f7e356""";"""102db0121bdce5bdbb39ff06368c35d4.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;85.158.181.11
2023-05-29 07:45:33;"""ce9782e93e8f68a9cf4b8b810707e1e03dcca7f0f20468c16262a04aafe0d238""";"""45cbaafe4ba076d50b658e4e9a79a2e6""";"""ae6f0676bd2d88abb8e0404c3a0fd204fc86fdf1""";"""45cbaafe4ba076d50b658e4e9a79a2e6.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;85.159.233.47
2023-05-29 07:45:31;"""ef7fce874d12e5cc216504eefd81847d036f3f61645496165eb02d4a6ff74f18""";"""610c9497a3a49fe89b7693b4d18b8dd2""";"""6f78c77178ccbd0916d4aa16494d460b5cf0dd6c""";"""610c9497a3a49fe89b7693b4d18b8dd2.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.214.133.237
2023-05-29 07:45:29;"""914d1e4f26869d7670bf0141002e2a8b2f4e0f814c17dea7131bd5f150d0f649""";"""473500e49f60a47ffb4a0911404d6159""";"""87c3e5d4bc9c1522321219c6a41adac41525d3d0""";"""473500e49f60a47ffb4a0911404d6159.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.214.157.217
2023-05-29 07:45:27;"""22606de12e81f8a97bd940a12d05c9c81d877d06a55a3fa9ca6ef3f93cc43523""";"""42957ccf9127d2d3419e7007314f44af""";"""22f20d3eeaefd1dd362e66a841bcac03ace2ad23""";"""42957ccf9127d2d3419e7007314f44af.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.235.130.71
2023-05-29 07:45:25;"""9792d2cd1585acb504071bb733af81490f522fe171b1b52067e4833fdd0a8e49""";"""229a5e0928ea675268b76be0c755269e""";"""8a75558d65a66532997b151d79fa7f8864913f28""";"""229a5e0928ea675268b76be0c755269e.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;85.235.154.18
2023-05-29 07:45:23;"""27adcdd884e4a13528c9d2f53cf2b545e6252958998b9fe79c3330e684985727""";"""3741c3bb5035955219005d591e991e9d""";"""96dd737a5bfb7345bdfc05f0c43314ed1324630f""";"""3741c3bb5035955219005d591e991e9d.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;86.35.15.214
2023-05-29 07:45:21;"""2183f21a3859733974b0901a0cdd25a76e828308a1287f52bca448351c14c8b7""";"""0ecae9597d58882e436a04bd4e8e3446""";"""ae28211e16d9ff93ac46235273edf325f8069d19""";"""0ecae9597d58882e436a04bd4e8e3446.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;86.105.227.125
2023-05-29 07:45:19;"""a9e303406de9efedeaaf30485c9f82e626c8246bc713e31d5c4b0c4856759780""";"""405c64d0c1848a7666168f64334d2653""";"""2d24911cdae982c1def0a5731a367d9668a8c48a""";"""405c64d0c1848a7666168f64334d2653.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;87.117.220.252
2023-05-29 07:45:18;"""43194d3b2159ad2be499b5d153da84dd4bbb0e0ee0fd622d46d148a5275e3c26""";"""391a4091fdf6db3cac886f44f79b0f0b""";"""ad2c6cf326a6e4b5aba620d6b362eb40be817831""";"""391a4091fdf6db3cac886f44f79b0f0b.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;87.118.88.140
2023-05-29 07:45:16;"""5b08be09c8886c8e8e4e8a0a969c810b2f05f47f7c657e5b86eeacf6eb12ae01""";"""1ab271e89397291088b5469b6aca9828""";"""31e4cb63a755f0e6b10c0261a332f092b0595dcd""";"""1ab271e89397291088b5469b6aca9828.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;87.229.77.23
2023-05-29 07:45:14;"""01926661ad0e69a5ecc8798ab502e1d5a8971b5cd9c9e4cd7a9c02122412822a""";"""0620f47c51a49dd99a5c72c756237118""";"""a622afbbfcd8605bb2bbec82dc30cd9d9ee6e293""";"""0620f47c51a49dd99a5c72c756237118.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;87.236.199.153
2023-05-29 07:33:16;"""3eafb742af9d3a8bbbe4bd90b19d175ea4b698505cc5623594d0f13ba883692e""";"""c0871f07733a3727e82c64aacda9a85b""";"""bf364b5b56ee65351a0bc5bca249ddeed5705e76""";" ""Pagamento.js""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;87.242.126.153
2023-05-29 07:32:38;"""023576f2e105787c97e05ff7abe17b1b32c52c750749d4e6196ba3132839a856""";"""59b21caf55e4f0ba2b075e0ef6c1cc09""";"""76283cbab4d1893b91f9535cd153198f70574572""";"""59b21caf55e4f0ba2b075e0ef6c1cc09""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;87.249.106.3
2023-05-29 07:32:30;"""777a742286d0f7283f50cffe654e8d7c34f14f261fc1e6a120289f52b28e64d3""";"""ee8d7bb249af9a72c38da00c0822c75f""";"""bc4ca72a72470b6df7bea36572f71ed440ac61e0""";"""ee8d7bb249af9a72c38da00c0822c75f""";" ""XWorm""";Badhash;This is test description for the real IoC at the artificial feed;87.250.250.83
2023-05-29 07:32:25;"""d661a2eb46380a121dd4625e9997b857b1911494d68cb06cb5c06a19e4a5a028""";"""c437cf9d0378046fd7452503eec06b2f""";"""f7f775c4006efc8205050e6b8601ae6deeecdbcd""";"""c437cf9d0378046fd7452503eec06b2f""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;88.80.10.1
2023-05-29 07:32:19;"""7f62c5975b3c8cd99f84d52a7453307865b523e97685bc85b3bdbdbd11384143""";"""96329cc7d37b78e442aa684d4016d2c5""";"""1a0f13975ea771444ae5cd90943de99ef70b861b""";"""96329cc7d37b78e442aa684d4016d2c5""";" ""Mirai""";Badhash;This is test description for the real IoC at the artificial feed;88.86.113.4
2023-05-29 07:30:16;"""1989d2f3db46b9c5c949f4b8498cda2a2fde7b08e4c5d1267950debe82daa2fc""";"""5ac529b84bed8f7e3428245e47a78667""";"""3da3922f429143ccb6d0c3224e3d189c9bb31fa6""";"""5ac529b84bed8f7e3428245e47a78667.exe""";"""N-W0rm""";Badhash;This is test description for the real IoC at the artificial feed;88.190.22.72
2023-05-29 07:20:26;"""efd8df15c4dd5d027d6b1e49ba4c563a763dafb83d599f98934d91d93331fa31""";"""2760f09238376ec1fce8c88de66618e0""";"""d38c23177819c0c3f446b3fae44036c8e6ebb474""";" ""image""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;88.190.253.247
2023-05-29 07:20:14;"""83d171ffcf9f88d4e1408e34ef2829c849b90748e1b7b2da0679d6ee39cd958f""";"""0e65c589e0c6edffb3b305e7595a271b""";"""53ef35185fa07082cb278e7ef52645a21fbbe058""";" ""ddd.xlsb""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;88.191.20.248
2023-05-29 07:20:09;"""f4cb886656b1df37c5aa015176024fbc2dafa1af1b4cc6f16b5ffc321bf9d8da""";"""53e1a8b58930c820c6c93dbf1d3f9c05""";"""89613ae6c2018bea139626c2e56060000038dad3""";" ""Loader""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;88.214.193.196
2023-05-29 06:44:55;"""3f092421ded47e51764275f6267cd92ee66063d3d4b8695a4b917a1c59fbf69a""";"""2649a0cdd385220ace4898e1f3f5b377""";"""8bd1c77e03f04300e62db57763baeaae05dc7d53""";"""2649a0cdd385220ace4898e1f3f5b377""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;88.214.242.12
2023-05-29 04:19:01;"""de80076c4c1d002abd45622a0e79f3f823560d66ef4ef66055ab1a88341d16a7""";"""71a7fe01a3c2c02294e4904babc3d8cc""";"""af08b7bb2d0c2472e37ddda4b8cf731f0c382b0f""";"""71a7fe01a3c2c02294e4904babc3d8cc""";" ""Formbook""";Badhash;This is test description for the real IoC at the artificial feed;89.28.13.212
2023-05-29 04:10:37;"""2bab4b4ef0cd5ce5f2dff0ddcbdfb7295c0d141fb4c88ec305268b24a3e23a5c""";"""977ca943b2b23eabe980340cdf3a51ec""";"""72fef42c1166f638579e4dd6e9ece02e971f7661""";"""4013831.exe""";" ""Formbook""";Badhash;This is test description for the real IoC at the artificial feed;89.31.145.154
2023-05-29 03:20:36;"""d1d74ec1039ff5aab99faf99bf70fb07f6b4c763a0c2fbc08b702ec9dcb03834""";"""a82df55a03a3dc038985a30f797cef24""";"""fd30147c88f65ee9c83da7fc98c75c02a2fa7b8f""";" ""setup-unpacked.bmp""";" ""Babaduk""";Badhash;This is test description for the real IoC at the artificial feed;89.42.216.47
2023-05-29 02:13:12;"""43e8e826167ff5bdc9c26638bea69a318ec956201c06727b0bb4516937874e0c""";"""b373982c595fc0a74e90045eea34f8bb""";"""263707ff6e3966106661e6a7628c8b40a41a799a""";" ""file.exe""";" ""OrcusRAT""";Badhash;This is test description for the real IoC at the artificial feed;89.108.66.188
2023-05-29 02:11:40;"""db22afccf4e8415e7a44f2b4d77ace21209dc4bcf558024ad9ae87820fed4857""";"""b7e869de46a46e65ec4decd37181dca6""";"""a5e10733b276e4d2c7aeaeb4277d6803fa89bbc8""";" ""DCRatBuild.scr""";" ""DCRat""";Badhash;This is test description for the real IoC at the artificial feed;89.108.67.65
2023-05-29 02:05:39;"""a4f0e73dc2148f2dcfe90bb2d03ab2a18341bf4d46565f648dab4f5f62cd418b""";"""953bb78b9edb622caf55714a638e0c5b""";"""0960dbfcaee10ea13ea81d48553478a935ed0ed9""";" ""file.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;89.108.67.238
2023-05-29 02:02:29;"""8e6f1d37c9be17f7b0a18df273618794992d5efeb11fd265840ea9e989d568e8""";"""e46bd104a34741d321da2f6daf72f44c""";"""d0b24d4901d8cd7a3a777fcbf8eac8b6ed9bab44""";" ""file.exe""";" ""RedLineStealer""";Badhash;This is test description for the real IoC at the artificial feed;89.108.91.183
2023-05-29 02:01:33;"""927f0f430d857223ba713a88de7d915c5a628aa4fcb600f67c4515043b2a567b""";"""9d449aa414fd4fe93d33281a8d634fa1""";"""75609a513c6756c623af735f0cfa4bc5657a33fc""";" ""file.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;89.110.129.55
2023-05-29 02:00:29;"""2c66234b9da7d38b672802f73954bb705fa6957e52602291c9bc15502f78f29a""";"""4b06fd9edeb3c240e4f981e5e4c6eb72""";"""efa8887e3dc1374d6d44bc9a89d86a4f5ca3247f""";" ""file.exe""";" ""Amadey""";Badhash;This is test description for the real IoC at the artificial feed;89.111.176.89
2023-05-29 01:59:12;"""baaf76a5d567125252c32a834369f3658341d8224c4a058275c6760c43d7545b""";"""a2083b71588da5b0e181d5a91a7e5136""";"""4fed907e379e18d51f8b2c31a8ccc6c1f84b7239""";" ""file.exe""";" ""TeamBot""";Badhash;This is test description for the real IoC at the artificial feed;89.111.177.27
2023-05-29 01:58:13;"""2f740d9a143bb448ba25e581a4dab70d53ed3d689ce99c50e00e731a6289d656""";"""40baa5d920652df72ba2f3c9df27ffe1""";"""5460dc33bddc0edeaf5f25f94cbf2ae122c8a76a""";" ""file.exe""";" ""ArkeiStealer""";Badhash;This is test description for the real IoC at the artificial feed;89.169.174.218
2023-05-29 01:53:27;"""120b279e341697ce08305141de64d4c035dbed496fc65f3a9dd69f8595be5218""";"""1425edd8c25f476644a1ba44bcd79186""";"""d74b0b11b8d23fed673e0edc13c690b098d50836""";" ""file.exe""";" ""Stop""";Badhash;This is test description for the real IoC at the artificial feed;89.185.228.15
2023-05-29 01:52:35;"""981a5ceff09b61572b39e277ca8909681eb055bff5ac0d91d346d0c4387dc27b""";"""358cce8ebe4ef51ccde93c4f1acfc26e""";"""7e1a5c7a2e5e72f79d7722e9aaf921f81bd12f9d""";" ""file.exe""";" ""Stop""";Badhash;This is test description for the real IoC at the artificial feed;89.187.50.195
2023-05-29 01:50:04;"""c649852afd98806ac7489287ef10ea4f2e0aa833a261b209ff8a20204e4465a6""";"""c34c9f6da736440609c557af44559343""";"""aaf35574a48d52b7d7e5a59d9a071cb28e063ca5""";" ""file.exe""";" ""ArkeiStealer""";Badhash;This is test description for the real IoC at the artificial feed;89.209.91.49
2023-05-29 01:48:32;"""b17670d28e2cc95784b4bb1ad7a8b3eae5e69b27896f7b755f8e7550f767e116""";"""4eee6a99eb6e64650469196952f9f9fb""";"""f526aa5b0e48790473f9da6e4dbdfe874158b149""";" ""file.exe""";" ""LaplasClipper""";Badhash;This is test description for the real IoC at the artificial feed;89.234.64.135
2023-05-29 01:47:50;"""fd8dbe94e2d1acfd1a35053d2c643ef35b1146fbee7ad69536d0361ba32eb703""";"""54cb3adb1c72d73c3857a849f3e78c80""";"""6c783a9bc56b98e5fc392d0c7ae6d00752d0cb38""";" ""file.exe""";" ""CoinMiner""";Badhash;This is test description for the real IoC at the artificial feed;89.234.64.136
2023-05-29 01:02:43;"""28778047d8ce310f9222cfe6886b23e26f5a8816db55011267e508ebd21b5986""";"""04c330fa2d1ba82908c50e135fa636e2""";"""6d2f8cae54d9ea8287aa65b49ea8379755c27558""";" ""HkWLmQWt.exe""";" ""RemcosRAT""";Badhash;This is test description for the real IoC at the artificial feed;89.238.188.22
